fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,caption,latitude,longitude,geometry,file_size,uploaded_at,exif_date_time,exif_gps_altitude,exif_gps_date_stamp,exif_gps_time_stamp,exif_gps_dop,exif_gps_img_direction,exif_gps_img_direction_ref,exif_gps_latitude,exif_gps_latitude_ref,exif_gps_longitude,exif_gps_longitude_ref,exif_make,exif_model,exif_orientation,exif_pixel_x_dimension,exif_pixel_y_dimension,exif_software,exif_x_resolution,exif_y_resolution
2f92519b-ba7a-40e5-bfa0-2f0a9a275895,bbcf2109-3220-4714-8556-66f25405c5f9,bbcf2109-3220-4714-8556-66f25405c5f9,1,,42.056541099997595,-87.67373160000001,POINT (-87.67373160000001 42.056541099997595),561579,2021-10-22 15:25:05 UTC,2021-10-22 10:16:07 UTC,157.3253721576967,,,20.0,,,42.056541099997595,N,-87.67373160000001,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 3.0.5 (7149), Android 9, motorola, moto x4",72.0,72.0
55816c59-a212-429c-859c-810e601a21a1,c41588af-5534-4690-94ab-f667c68bca5c,c41588af-5534-4690-94ab-f667c68bca5c,1,,42.05653670000092,-87.67373410000124,POINT (-87.67373410000124 42.05653670000092),494479,2021-10-22 15:53:24 UTC,2021-10-22 10:29:27 UTC,156.9665623988782,,,14.034000388575869,,,42.05653670000092,N,-87.67373410000124,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 3.0.5 (7149), Android 9, motorola, moto x4",72.0,72.0
1b0ed0c6-e9f6-4936-b87a-19a6d7446ce3,e6191133-560d-4ce6-9638-65b42535b1f2,e6191133-560d-4ce6-9638-65b42535b1f2,1,,42.0565396,-87.67373059999748,POINT (-87.67373059999748 42.0565396),513682,2021-10-22 15:53:26 UTC,2021-10-22 10:31:39 UTC,157.0657645656594,,,20.0,,,42.0565396,N,-87.67373059999748,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 3.0.5 (7149), Android 9, motorola, moto x4",72.0,72.0
21ad650a-2068-4d38-88ed-f74ffa0de2e0,d97cb662-7c9f-4463-a6d1-b26a4cdcb9f1,d97cb662-7c9f-4463-a6d1-b26a4cdcb9f1,1,,42.05653929999828,-87.6737264,POINT (-87.6737264 42.05653929999828),513524,2021-10-22 15:53:29 UTC,2021-10-22 10:33:25 UTC,156.94023142392655,,,16.195999148755053,,,42.05653929999828,N,-87.6737264,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 3.0.5 (7149), Android 9, motorola, moto x4",72.0,72.0
95cba593-0755-42d7-a3d8-8e732ea790fb,55522d9f-0752-4fa5-98d2-d2f4d9492567,55522d9f-0752-4fa5-98d2-d2f4d9492567,1,,42.0565435,-87.67372930000118,POINT (-87.67372930000118 42.0565435),447093,2021-10-22 15:53:31 UTC,2021-10-22 10:34:02 UTC,156.990099009901,,,20.0,,,42.0565435,N,-87.67372930000118,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 3.0.5 (7149), Android 9, motorola, moto x4",72.0,72.0
b0168b9f-e866-47c0-83b6-2a4384486746,42620c6c-dfe9-4b23-ba4e-a6145dbc5f92,42620c6c-dfe9-4b23-ba4e-a6145dbc5f92,1,,42.05654059999746,-87.67373709999727,POINT (-87.67373709999727 42.05654059999746),434489,2021-10-22 15:53:34 UTC,2021-10-22 10:35:52 UTC,156.76352506976326,,,20.0,,,42.05654059999746,N,-87.67373709999727,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 3.0.5 (7149), Android 9, motorola, moto x4",72.0,72.0
da99402f-ee34-4a74-8145-55c03c365a12,0057090e-6c70-45e1-8020-91ba0e3911f9,0057090e-6c70-45e1-8020-91ba0e3911f9,1,,42.056546499999996,-87.67373450000001,POINT (-87.67373450000001 42.056546499999996),444071,2021-10-22 15:53:36 UTC,2021-10-22 10:36:29 UTC,157.10497096002734,,,20.0,,,42.056546499999996,N,-87.67373450000001,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 3.0.5 (7149), Android 9, motorola, moto x4",72.0,72.0
09158bb2-59bd-4f4a-80f9-75a72e434439,07382312-634d-47f1-b725-7eb9c52cabda,07382312-634d-47f1-b725-7eb9c52cabda,1,,42.056538399999994,-87.67372560000001,POINT (-87.67372560000001 42.056538399999994),421246,2021-10-22 15:53:38 UTC,2021-10-22 10:39:04 UTC,156.9544133192389,,,13.427000053656704,,,42.056538399999994,N,-87.67372560000001,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 3.0.5 (7149), Android 9, motorola, moto x4",72.0,72.0
cbd8a1ac-0906-466f-b37a-b940b9eaa864,c914bf31-8182-46f4-9aae-d70d0f0d6493,c914bf31-8182-46f4-9aae-d70d0f0d6493,1,,42.056553099961775,-87.673736,POINT (-87.673736 42.056553099961775),416497,2021-10-22 15:53:41 UTC,2021-10-22 10:40:52 UTC,157.30314916507902,,,22.5,,,42.056553099961775,N,-87.673736,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 3.0.5 (7149), Android 9, motorola, moto x4",72.0,72.0
2d6158e2-ee0a-4c4c-8ab1-e15512889a38,50d4f684-f25e-4ed1-9c1c-ef4021c26130,50d4f684-f25e-4ed1-9c1c-ef4021c26130,1,,42.056542799999995,-87.67373089999803,POINT (-87.67373089999803 42.056542799999995),439766,2021-10-22 15:53:43 UTC,2021-10-22 10:46:48 UTC,156.6831039177129,,,14.732000358647898,,,42.056542799999995,N,-87.67373089999803,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 3.0.5 (7149), Android 9, motorola, moto x4",72.0,72.0
