fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,caption,latitude,longitude,geometry,file_size,uploaded_at,exif_date_time,exif_gps_altitude,exif_gps_date_stamp,exif_gps_time_stamp,exif_gps_dop,exif_gps_img_direction,exif_gps_img_direction_ref,exif_gps_latitude,exif_gps_latitude_ref,exif_gps_longitude,exif_gps_longitude_ref,exif_make,exif_model,exif_orientation,exif_pixel_x_dimension,exif_pixel_y_dimension,exif_software,exif_x_resolution,exif_y_resolution
b0c245a4-649f-4469-a65f-624b3174d042,a837e3cd-870a-41c7-b89b-9d3d8c40b1bc,a837e3cd-870a-41c7-b89b-9d3d8c40b1bc,1,,20.7292772,-156.31116689999806,POINT (-156.31116689999806 20.7292772),568332,2021-10-16 22:26:26 UTC,2021-10-16 06:47:39 UTC,1396.7434990965512,,,5.762000093114205,,,20.7292772,N,-156.31116689999806,W,motorola,moto x4,,1080.0,810.0,"Fulcrum Android 3.0.4 (7080), Android 9, motorola, moto x4",72.0,72.0
11d73758-28b6-447c-9915-4b035519bb05,4d12d57d-5124-46d2-a208-ab5601fae84d,4d12d57d-5124-46d2-a208-ab5601fae84d,1,,20.72935829999895,-156.3110732,POINT (-156.3110732 20.72935829999895),682475,2021-10-16 22:26:29 UTC,2021-10-16 06:49:35 UTC,1398.9295859573897,,,5.36,,,20.72935829999895,N,-156.3110732,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 3.0.4 (7080), Android 9, motorola, moto x4",72.0,72.0
da99f5fe-134e-4cad-9132-be2637fd3daa,4fc91fc1-0b80-416e-a3a6-921061608daa,4fc91fc1-0b80-416e-a3a6-921061608daa,1,,20.7293442,-156.31105710115062,POINT (-156.31105710115062 20.7293442),748852,2021-10-16 22:26:31 UTC,2021-10-16 06:50:58 UTC,1394.3141127288454,,,4.69,,,20.7293442,N,-156.31105710115062,W,motorola,moto x4,,1080.0,810.0,"Fulcrum Android 3.0.4 (7080), Android 9, motorola, moto x4",72.0,72.0
57f202a4-3ce7-4059-8376-3fe242fd2160,3707b2c0-74cc-488f-9a09-5807816210a2,3707b2c0-74cc-488f-9a09-5807816210a2,1,,20.729347999999998,-156.31103320000003,POINT (-156.31103320000003 20.729347999999998),722260,2021-10-16 22:26:34 UTC,2021-10-16 06:52:10 UTC,1395.909090909091,,,4.288,,,20.729347999999998,N,-156.31103320000003,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 3.0.4 (7080), Android 9, motorola, moto x4",72.0,72.0
c644ed7e-7e97-4cd5-a961-8fa5c0389cba,4785131f-785b-43fc-b394-9d5f42d9ef00,4785131f-785b-43fc-b394-9d5f42d9ef00,1,,20.727188499999997,-156.31088680000002,POINT (-156.31088680000002 20.727188499999997),679880,2021-10-16 22:26:36 UTC,2021-10-16 06:57:28 UTC,1458.4125213282582,,,5.36,,,20.727188499999997,N,-156.31088680000002,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 3.0.4 (7080), Android 9, motorola, moto x4",72.0,72.0
cbd6b774-64e1-4baf-985b-a9d9fcd31557,770311c2-2ff4-4fad-90f1-ac51c17d6df4,770311c2-2ff4-4fad-90f1-ac51c17d6df4,1,,20.727196199997834,-156.30731809999853,POINT (-156.30731809999853 20.727196199997834),705104,2021-10-16 22:26:39 UTC,2021-10-16 07:01:25 UTC,1508.0,,,4.288,,,20.727196199997834,N,-156.30731809999853,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 3.0.4 (7080), Android 9, motorola, moto x4",72.0,72.0
5ab0e49a-5b32-4b1d-a559-71d850553411,cb1024ad-9d0a-4af1-87da-d0f39ad9ab13,cb1024ad-9d0a-4af1-87da-d0f39ad9ab13,1,,20.727383399997507,-156.30730210000198,POINT (-156.30730210000198 20.727383399997507),598239,2021-10-16 22:26:41 UTC,2021-10-16 07:03:40 UTC,1512.970238095238,,,3.411000023089889,,,20.727383399997507,N,-156.30730210000198,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 3.0.4 (7080), Android 9, motorola, moto x4",72.0,72.0
87b1288a-c923-4a95-b609-ce80bfa3b91b,321cd5bc-b9a6-4317-8064-f922b531df58,321cd5bc-b9a6-4317-8064-f922b531df58,1,,20.72741210000265,-156.30727720000002,POINT (-156.30727720000002 20.72741210000265),609680,2021-10-16 22:26:45 UTC,2021-10-16 07:05:13 UTC,1510.4667720048333,,,3.789000043685291,,,20.72741210000265,N,-156.30727720000002,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 3.0.4 (7080), Android 9, motorola, moto x4",72.0,72.0
01282052-b3e0-46a4-8237-81d997d05789,3a00a947-095e-4657-8b66-2ef880f78572,3a00a947-095e-4657-8b66-2ef880f78572,1,,20.727411,-156.30731170000155,POINT (-156.30731170000155 20.727411),664716,2021-10-16 22:26:47 UTC,2021-10-16 07:06:08 UTC,1507.975067884473,,,3.444,,,20.727411,N,-156.30731170000155,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 3.0.4 (7080), Android 9, motorola, moto x4",72.0,72.0
85720789-2b59-4182-b2f2-8a3b519bf6b1,2068fc91-df42-422d-84ce-5930d3558694,2068fc91-df42-422d-84ce-5930d3558694,1,,20.727411799997856,-156.30731512762765,POINT (-156.30731512762765 20.727411799997856),619215,2021-10-16 22:26:49 UTC,2021-10-16 07:07:31 UTC,1509.8842508377213,,,3.5580000967071226,,,20.727411799997856,N,-156.30731512762765,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 3.0.4 (7080), Android 9, motorola, moto x4",72.0,72.0
